cell_id,scale_km2,vt_n_wells,V01_depth_positive_n,V02_formation_n,V03_penetration_n,V04_hydraulic_condition_n,V05_capture_type_n,V06_top_base_raw_n,V07_diameter_n,V08_screen_interval_n,T01_test_dated_n,T02_chemistry_dated_n,T03_level_dated_n,T04_any_dated_n,T05_multi_domain_dated_n,T06_rimas_registered_n,T07_series_demonstrated_n,latest_evidence_age_median_years,latest_evidence_age_p90_years,dated_distinct_years_n,dated_dataset_span_years,depth_median_m,depth_p10_m,depth_p90_m,top_base_raw_thickness_median_m,capture_interval_status,time_series_status,V01_depth_positive_pct_of_wells,V02_formation_pct_of_wells,V03_penetration_pct_of_wells,V04_hydraulic_condition_pct_of_wells,V05_capture_type_pct_of_wells,V06_top_base_raw_pct_of_wells,V07_diameter_pct_of_wells,T01_test_dated_pct_of_wells,T02_chemistry_dated_pct_of_wells,T03_level_dated_pct_of_wells,T04_any_dated_pct_of_wells,T05_multi_domain_dated_pct_of_wells,T06_rimas_registered_pct_of_wells
SCALE-500-O00-00062,500,3,3,2,1,1,1,1,2,0,1,0,0,1,0,0,0,29.68164986276241,29.68164986276241,1,,100.0,100.0,140.0,141.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0
SCALE-500-O00-00063,500,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,110.0,110.0,110.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00064,500,33,32,21,7,8,8,11,6,0,21,12,0,22,11,0,0,21.24752732773431,45.85419276234283,11,31.5187854644517,150.0,100.0,200.60000000000008,116.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,96.96969696969697,63.63636363636363,21.21212121212121,24.242424242424242,24.242424242424242,33.33333333333333,18.181818181818183,63.63636363636363,36.36363636363637,0.0,66.66666666666666,33.33333333333333,0.0
SCALE-500-O00-00065,500,19,18,3,4,4,4,4,5,0,5,3,0,5,3,0,0,17.224172980964703,18.150680712129613,3,8.534056140783179,387.0,74.10000000000001,683.5,67.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,94.73684210526315,15.789473684210526,21.052631578947366,21.052631578947366,21.052631578947366,21.052631578947366,26.31578947368421,26.31578947368421,15.789473684210526,0.0,26.31578947368421,15.789473684210526,0.0
SCALE-500-O00-00066,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00067,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00068,500,19,19,9,4,4,3,0,4,0,10,2,0,10,2,0,0,29.286022300252572,37.36449071507286,9,26.60150447990034,111.5,60.0,129.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,47.368421052631575,21.052631578947366,21.052631578947366,15.789473684210526,0.0,21.052631578947366,52.63157894736842,10.526315789473683,0.0,52.63157894736842,10.526315789473683,0.0
SCALE-500-O00-00069,500,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,14.781959930730952,14.781959930730952,2,2.0205753711575185,95.0,91.0,99.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-500-O00-00070,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,104.0,104.0,104.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00071,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00072,500,59,57,38,2,2,0,3,2,0,38,4,0,38,4,0,0,34.83712875692177,51.58490591867047,18,52.343306159606286,126.0,100.0,248.5,131.82,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,96.61016949152543,64.40677966101694,3.389830508474576,3.389830508474576,0.0,5.084745762711865,3.389830508474576,64.40677966101694,6.779661016949152,0.0,64.40677966101694,6.779661016949152,0.0
SCALE-500-O00-00073,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,80.0,80.0,80.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00074,500,19,18,7,1,1,1,1,5,0,5,1,0,5,1,0,0,22.06753047632737,41.00782356927247,5,25.807511447873672,99.0,74.7,136.60000000000002,3.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,94.73684210526315,36.84210526315789,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,26.31578947368421,26.31578947368421,5.263157894736842,0.0,26.31578947368421,5.263157894736842,0.0
SCALE-500-O00-00075,500,15,15,2,0,0,0,1,0,0,3,2,0,3,2,0,0,16.701232742629895,20.994270929587874,4,38.93029973236959,100.0,66.4,215.99999999999994,47.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,13.333333333333334,0.0,0.0,0.0,6.666666666666667,0.0,20.0,13.333333333333334,0.0,20.0,13.333333333333334,0.0
SCALE-500-O00-00076,500,10,8,5,1,1,1,1,0,0,5,2,0,5,2,0,0,21.161283257014176,40.52540435464109,6,27.179202858374914,147.5,111.4,165.0,142.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,80.0,50.0,10.0,10.0,10.0,10.0,0.0,50.0,20.0,0.0,50.0,20.0,0.0
SCALE-500-O00-00077,500,20,19,5,2,2,1,1,1,0,6,5,0,7,4,0,0,16.89562414012608,33.67351827895167,6,46.84832679658035,79.0,60.0,105.6,71.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,95.0,25.0,10.0,10.0,5.0,5.0,5.0,30.0,25.0,0.0,35.0,20.0,0.0
SCALE-500-O00-00078,500,99,94,16,4,4,4,2,4,0,18,8,0,18,8,0,0,18.224877992019,49.88001122541873,9,46.44037865253907,75.0,60.0,134.8,84.5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,94.94949494949495,16.161616161616163,4.040404040404041,4.040404040404041,4.040404040404041,2.0202020202020203,4.040404040404041,18.181818181818183,8.080808080808081,0.0,18.181818181818183,8.080808080808081,0.0
SCALE-500-O00-00079,500,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,80.0,57.0,89.10000000000001,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00080,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00081,500,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,16.170078783274125,16.170078783274125,1,0.0,50.0,42.0,58.0,40.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-500-O00-00082,500,15,15,8,6,6,3,1,6,0,11,4,0,11,4,0,0,17.00514042040562,34.96581038625023,9,34.6865438715374,80.0,64.0,114.0,80.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,53.333333333333336,40.0,40.0,20.0,6.666666666666667,40.0,73.33333333333333,26.666666666666668,0.0,73.33333333333333,26.666666666666668,0.0
SCALE-500-O00-00083,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00084,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00085,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00086,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00087,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00088,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00089,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00090,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00091,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00092,500,13,12,8,2,3,3,2,5,0,9,3,0,9,3,0,0,34.798798058823934,47.676269875493674,7,40.263660444772995,146.0,120.0,150.0,119.5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,92.3076923076923,61.53846153846154,15.384615384615385,23.076923076923077,23.076923076923077,15.384615384615385,38.46153846153847,69.23076923076923,23.076923076923077,0.0,69.23076923076923,23.076923076923077,0.0
SCALE-500-O00-00093,500,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,0,,90.0,90.0,90.0,58.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00094,500,6,6,6,0,0,0,0,0,0,5,0,0,5,0,0,0,24.408440967302546,24.56778715510928,1,0.7419727988938856,66.75,13.75,126.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,83.33333333333334,0.0,0.0,83.33333333333334,0.0,0.0
SCALE-500-O00-00095,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00096,500,7,5,2,0,0,0,0,0,0,2,2,0,2,2,0,0,17.13108414272709,17.137655119543865,1,0.03833069809783911,100.0,67.6,110.2,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,71.42857142857143,28.57142857142857,0.0,0.0,0.0,0.0,0.0,28.57142857142857,28.57142857142857,0.0,28.57142857142857,28.57142857142857,0.0
SCALE-500-O00-00097,500,145,130,40,3,1,1,10,1,0,45,9,0,47,7,0,0,25.202433999329212,44.56874542256172,21,56.168162248369235,107.5,60.0,604.9000000000003,395.5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,89.65517241379311,27.586206896551722,2.0689655172413794,0.6896551724137931,0.6896551724137931,6.896551724137931,0.6896551724137931,31.03448275862069,6.206896551724138,0.0,32.41379310344827,4.827586206896552,0.0
SCALE-500-O00-00098,500,17,17,6,0,0,0,0,0,0,6,2,0,6,2,0,0,21.140748954461763,55.36321758831461,6,49.19745100857649,92.3,46.400000000000006,130.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,35.294117647058826,0.0,0.0,0.0,0.0,0.0,35.294117647058826,11.76470588235294,0.0,35.294117647058826,11.76470588235294,0.0
SCALE-500-O00-00099,500,29,25,5,1,1,0,1,1,0,6,2,0,6,2,0,0,21.20508976912599,42.79485547273387,6,35.96788435080802,70.0,56.6,115.0,95.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,86.20689655172413,17.24137931034483,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,3.4482758620689653,20.689655172413794,6.896551724137931,0.0,20.689655172413794,6.896551724137931,0.0
SCALE-500-O00-00100,500,24,24,5,1,1,0,1,1,0,6,5,0,6,5,0,0,18.302908341718172,23.081925022416613,6,18.105779037215,79.0,58.6,141.4,76.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,20.833333333333336,4.166666666666666,4.166666666666666,0.0,4.166666666666666,4.166666666666666,25.0,20.833333333333336,0.0,25.0,20.833333333333336,0.0
SCALE-500-O00-00101,500,52,48,27,5,7,6,5,4,0,28,11,1,28,11,1,0,23.64182700534576,46.28650827874632,20,45.632696085477455,120.75,80.0,162.53800000000004,97.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,92.3076923076923,51.92307692307693,9.615384615384617,13.461538461538462,11.538461538461538,9.615384615384617,7.6923076923076925,53.84615384615385,21.153846153846153,1.9230769230769231,53.84615384615385,21.153846153846153,1.9230769230769231
SCALE-500-O00-00102,500,8,7,4,2,2,1,0,2,0,5,3,0,5,3,0,0,17.730685777257577,29.567205349870292,7,34.431918519887475,120.0,88.8,130.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,87.5,50.0,25.0,25.0,12.5,0.0,25.0,62.5,37.5,0.0,62.5,37.5,0.0
SCALE-500-O00-00103,500,52,51,31,2,2,2,0,2,0,26,15,2,29,13,0,0,18.806683231004058,36.81554036017167,15,31.250470577766826,131.0,80.0,152.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,98.07692307692307,59.61538461538461,3.8461538461538463,3.8461538461538463,3.8461538461538463,0.0,3.8461538461538463,50.0,28.846153846153843,3.8461538461538463,55.769230769230774,25.0,0.0
SCALE-500-O00-00104,500,23,23,10,3,3,3,1,3,0,12,2,0,13,1,0,0,18.573961135410034,31.715367187553476,8,34.733088290656205,115.0,76.0,138.0,70.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,43.47826086956522,13.043478260869565,13.043478260869565,13.043478260869565,4.3478260869565215,13.043478260869565,52.17391304347826,8.695652173913043,0.0,56.52173913043478,4.3478260869565215,0.0
SCALE-500-O00-00105,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,150.0,150.0,150.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-500-O00-00106,500,6,6,4,1,1,1,0,1,0,4,2,0,4,2,0,0,30.8753773178094,46.16111213782624,5,32.411343148729955,94.75,82.0,103.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,66.66666666666666,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,66.66666666666666,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0
SCALE-500-O00-00107,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00108,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00109,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00110,500,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,15.72106203412801,15.72106203412801,2,4.443623072342348,60.0,60.0,60.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
SCALE-500-O00-00111,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00112,500,16,16,11,0,0,0,0,0,0,9,0,0,9,0,0,0,24.411178874309535,42.623188703395684,6,28.45232961662457,98.0,80.5,185.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,68.75,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,56.25,0.0,0.0
SCALE-500-O00-00113,500,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,23.970375846184385,23.970375846184385,1,,21.0,21.0,21.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-500-O00-00114,500,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,20.610963948609484,20.610963948609484,1,,98.0,67.6,128.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
SCALE-500-O00-00115,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-500-O00-00116,500,3,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,6.9816628678206945,6.9816628678206945,1,,150.0,126.0,174.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0
SCALE-500-O00-00117,500,4,4,0,1,1,1,2,3,0,3,3,0,3,3,0,0,10.516300813842857,39.61477648411672,3,36.64962319554816,175.0,146.0,204.0,121.8,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,25.0,25.0,25.0,50.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
SCALE-500-O00-00118,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
